Time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,Q1,Q2,Dt1,Dt2,C1,C2,TE
6.267,47.900,27.100,27.295,27.637,43.848,27.100,27.148,26.904,27.051,33.154,592.676,171.387,4.053,6.104,2401.958,1046.062,41.449
6.283,47.852,27.051,27.197,27.441,43.848,27.295,27.148,27.002,27.100,33.301,588.574,171.826,4.004,6.201,2356.596,1065.524,41.464
6.300,47.803,27.148,27.246,27.588,44.043,27.197,27.148,27.100,27.100,33.252,590.625,172.266,3.760,6.152,2220.612,1059.837,41.606
6.317,47.607,27.148,27.246,27.588,43.896,27.148,27.051,26.953,27.051,33.301,590.625,171.826,3.711,6.250,2191.772,1073.914,41.509
6.333,47.559,27.100,27.246,27.686,43.896,27.100,27.197,27.148,27.100,33.447,590.918,171.387,3.662,6.348,2164.006,1087.904,41.547
6.350,47.461,27.148,27.393,27.539,43.896,27.148,26.953,27.002,27.051,33.350,590.625,171.826,3.564,6.299,2105.255,1082.304,41.520
6.367,47.461,27.051,27.295,27.490,43.896,27.148,27.002,27.051,27.197,33.301,590.039,171.094,3.564,6.104,2103.167,1044.273,41.515
6.383,47.314,27.148,27.344,27.539,43.945,27.100,27.100,27.002,27.002,33.301,591.357,170.508,3.369,6.299,1992.366,1073.999,41.563
6.400,47.217,27.100,27.295,27.588,43.799,27.100,27.100,27.100,27.197,33.398,590.332,171.240,3.418,6.201,2017.736,1061.890,41.460
6.417,47.217,27.100,27.295,27.588,43.848,27.148,27.002,27.051,27.148,33.398,592.529,170.654,3.369,6.250,1996.315,1066.589,41.511
6.433,47.119,27.051,27.197,27.539,43.896,27.148,27.100,27.148,27.051,33.496,590.625,171.387,3.223,6.445,1903.381,1104.641,41.557
6.450,47.070,27.148,27.197,27.637,43.848,27.002,27.100,27.100,27.051,33.398,592.822,170.947,3.223,6.348,1910.462,1085.114,41.509
6.467,47.070,27.148,27.246,27.490,43.994,27.197,27.100,27.100,27.148,33.350,591.504,170.801,3.076,6.201,1819.568,1059.165,41.609
6.483,47.021,27.197,27.197,27.588,43.994,27.100,27.100,27.100,27.100,33.447,592.090,171.973,3.027,6.348,1792.459,1091.623,41.620
6.500,46.875,27.295,27.295,27.539,43.945,27.197,27.051,27.051,27.100,33.398,589.893,171.533,2.930,6.299,1728.201,1080.458,41.569
6.517,46.875,27.197,27.100,27.637,43.896,27.051,27.148,27.051,27.100,33.447,589.453,171.387,2.979,6.348,1755.695,1087.904,41.543
6.533,46.875,27.148,27.246,27.588,43.848,27.100,27.148,26.953,27.100,33.545,590.625,171.533,3.027,6.445,1788.025,1105.585,41.529
6.550,46.875,27.197,27.295,27.539,43.750,27.197,26.904,27.100,27.148,33.447,590.625,171.387,3.125,6.299,1845.703,1079.535,41.433
6.567,46.826,27.148,27.197,27.686,43.799,27.197,27.197,27.148,27.100,33.447,589.453,171.533,3.027,6.348,1784.477,1088.834,41.465
6.583,46.875,27.100,27.246,27.588,43.750,27.344,27.051,27.197,27.295,33.496,590.625,171.973,3.125,6.201,1845.703,1066.432,41.438
6.600,46.875,27.197,27.148,27.588,43.750,27.344,27.051,27.002,27.197,33.398,590.625,172.119,3.125,6.201,1845.703,1067.340,41.414
6.617,46.875,27.100,27.246,27.686,43.750,27.148,27.100,26.904,27.197,33.447,590.625,172.119,3.125,6.250,1845.703,1075.745,41.425
6.633,46.729,27.100,27.197,27.637,43.750,27.197,27.197,27.100,27.148,33.496,590.771,172.266,2.979,6.348,1759.622,1093.483,41.435
6.650,46.729,27.148,27.295,27.490,43.750,27.197,27.051,27.148,27.100,33.545,589.893,171.533,2.979,6.445,1757.004,1105.585,41.451
6.667,46.680,27.100,27.246,27.686,43.750,27.148,27.100,27.100,27.148,33.496,590.479,171.826,2.930,6.348,1729.918,1090.693,41.439
6.683,46.680,27.148,27.148,27.588,43.750,27.100,27.148,26.953,27.100,33.643,589.746,171.387,2.930,6.543,1727.772,1121.378,41.474
6.700,46.582,27.148,27.148,27.637,43.750,27.246,27.051,27.002,27.100,33.545,592.529,171.387,2.832,6.445,1678.061,1104.641,41.460
6.717,46.582,27.148,27.197,27.539,43.750,27.100,27.100,27.100,27.197,33.691,590.625,171.094,2.832,6.494,1672.668,1111.107,41.491
6.733,46.484,27.051,27.246,27.637,43.750,27.100,27.148,27.100,27.051,33.545,592.236,171.387,2.734,6.494,1619.396,1113.009,41.460
6.750,46.436,27.148,27.246,27.588,43.750,27.246,27.148,27.051,27.100,33.545,589.893,171.533,2.686,6.445,1584.184,1105.585,41.451
6.767,46.484,27.197,27.295,27.490,43.750,27.246,27.051,27.148,27.100,33.545,590.625,171.826,2.734,6.445,1614.990,1107.473,41.450
6.783,46.436,26.953,27.393,27.539,43.750,27.148,27.051,27.002,27.002,33.496,590.625,171.826,2.686,6.494,1586.151,1115.863,41.439
6.800,46.387,27.002,27.295,27.686,43.750,27.148,27.148,27.051,27.344,33.545,590.625,170.947,2.637,6.201,1557.312,1060.073,41.459
6.817,46.338,27.051,27.344,27.588,43.701,27.148,27.100,27.100,27.051,33.545,589.600,171.094,2.637,6.494,1554.608,1111.107,41.417
6.833,46.240,27.197,27.197,27.686,43.652,27.148,27.002,27.100,27.100,33.643,591.943,171.680,2.588,6.543,1531.885,1123.295,41.402
6.850,46.240,27.197,27.344,27.441,43.750,27.100,27.100,27.148,27.051,33.545,590.625,171.094,2.490,6.494,1470.795,1111.107,41.458
6.867,46.289,27.246,27.148,27.637,43.652,27.148,27.100,27.197,27.100,33.594,590.332,171.094,2.637,6.494,1556.540,1111.107,41.392
6.883,46.191,27.246,27.100,27.637,43.652,27.246,27.051,27.100,27.246,33.691,592.090,170.947,2.539,6.445,1503.353,1101.809,41.421
6.900,46.191,27.148,27.295,27.588,43.701,27.100,27.002,27.051,27.100,33.643,592.969,171.094,2.490,6.543,1476.631,1119.461,41.449
6.917,46.143,27.100,27.344,27.588,43.506,27.197,27.100,27.002,27.197,33.545,590.625,170.654,2.637,6.348,1557.312,1083.255,41.273
6.933,46.191,27.148,27.246,27.588,43.457,26.953,27.051,27.002,27.051,33.643,591.357,170.947,2.734,6.592,1616.993,1126.850,41.256
6.950,46.094,27.197,27.295,27.637,43.506,27.148,27.051,27.051,27.100,33.594,592.236,171.533,2.588,6.494,1532.643,1113.961,41.280
6.967,46.045,27.197,27.246,27.539,43.506,27.148,27.002,27.051,27.148,33.691,590.771,170.654,2.539,6.543,1500.006,1116.586,41.306
6.983,46.094,27.148,27.344,27.637,43.555,27.100,27.100,27.148,27.148,33.594,590.771,171.240,2.539,6.445,1500.006,1103.697,41.316
7.000,46.045,27.100,27.295,27.783,43.311,27.148,27.148,27.100,27.148,33.594,590.625,170.654,2.734,6.445,1614.990,1099.920,41.132
7.017,46.094,27.246,27.197,27.686,43.408,27.100,27.197,27.246,27.051,33.594,591.064,170.947,2.686,6.543,1587.331,1118.503,41.206
7.033,45.996,27.100,27.344,27.588,43.408,27.197,27.051,27.100,27.197,33.545,590.918,170.801,2.588,6.348,1529.231,1084.185,41.197
7.050,45.947,27.148,27.295,27.490,43.457,27.100,27.197,27.148,27.148,33.643,590.625,170.947,2.490,6.494,1470.795,1110.156,41.254
7.067,45.898,27.148,27.246,27.588,43.213,27.197,27.100,27.051,27.100,33.594,590.625,169.775,2.686,6.494,1586.151,1102.545,41.065
7.083,45.996,27.197,27.197,27.637,43.311,27.197,27.148,27.197,27.148,33.594,590.625,170.508,2.686,6.445,1586.151,1098.976,41.134
7.100,45.996,27.246,27.295,27.539,43.213,27.148,27.100,27.051,27.100,33.594,590.771,170.361,2.783,6.494,1644.237,1106.350,41.060
7.117,45.947,27.197,27.441,27.588,43.164,27.100,27.002,27.100,27.148,33.496,590.625,170.508,2.783,6.348,1643.829,1082.325,40.998
7.133,45.898,27.148,27.197,27.588,43.115,27.148,27.100,27.100,27.148,33.496,590.625,171.094,2.783,6.348,1643.829,1086.044,40.955
7.150,45.898,27.148,27.393,27.637,43.164,27.148,27.051,27.100,27.148,33.447,590.625,171.387,2.734,6.299,1614.990,1079.535,40.979
7.167,45.850,27.148,27.246,27.539,43.213,27.197,27.051,27.148,27.148,33.496,590.625,170.801,2.637,6.348,1557.312,1084.185,41.033
7.183,45.850,27.197,27.246,27.539,43.164,27.100,27.100,27.197,27.002,33.594,590.625,170.215,2.686,6.592,1586.151,1122.022,41.023
7.200,45.850,27.051,27.295,27.539,43.164,27.197,27.197,27.100,27.148,33.496,591.943,170.654,2.686,6.348,1589.692,1083.255,41.001
7.217,45.752,27.148,27.295,27.588,42.920,27.197,27.100,27.100,27.148,33.594,590.918,171.533,2.832,6.445,1673.498,1105.585,40.822
7.233,45.850,27.148,27.441,27.588,43.018,27.148,27.100,27.148,27.197,33.643,590.625,169.775,2.832,6.445,1672.668,1094.255,40.924
7.250,45.801,27.002,27.295,27.637,43.018,27.100,27.148,27.148,27.295,33.545,591.211,169.775,2.783,6.250,1645.460,1061.096,40.904
7.267,45.703,27.100,27.295,27.588,43.066,27.100,27.148,27.100,27.051,33.545,589.160,170.947,2.637,6.494,1553.450,1110.156,40.925
7.283,45.752,27.148,27.246,27.588,43.115,27.148,27.002,27.100,27.100,33.545,590.625,171.533,2.637,6.445,1557.312,1105.585,40.961
7.300,45.752,27.197,27.344,27.686,43.018,27.100,27.051,27.100,27.148,33.594,590.625,170.801,2.734,6.445,1614.990,1100.864,40.904
7.317,45.752,27.197,27.295,27.588,42.920,27.148,27.002,27.197,27.148,33.643,591.211,170.508,2.832,6.494,1674.328,1107.302,40.843
7.333,45.752,27.148,27.344,27.637,42.920,27.100,27.051,27.148,27.148,33.496,590.625,170.947,2.832,6.348,1672.668,1085.114,40.805
7.350,45.654,27.197,27.295,27.637,42.920,27.197,27.100,27.100,27.197,33.545,591.064,170.508,2.734,6.348,1616.192,1082.325,40.821
7.367,45.752,27.246,27.197,27.588,42.871,27.197,27.148,27.197,27.100,33.594,590.625,171.240,2.881,6.494,1701.508,1112.058,40.786
7.383,45.654,27.197,27.246,27.686,42.871,27.148,27.100,27.197,27.148,33.398,591.504,170.801,2.783,6.250,1646.276,1067.505,40.749
7.400,45.752,27.100,27.344,27.588,42.969,27.100,27.148,27.051,27.197,33.545,590.625,170.947,2.783,6.348,1643.829,1085.114,40.853
7.417,45.703,27.100,27.344,27.588,42.773,27.197,26.904,27.002,27.148,33.398,590.332,170.068,2.930,6.250,1729.488,1062.927,40.677
7.433,45.752,27.148,27.295,27.734,42.773,27.197,27.148,27.100,27.197,33.398,590.625,170.215,2.979,6.201,1759.186,1055.532,40.676
7.450,45.605,27.100,27.295,27.539,42.822,27.148,27.148,27.100,27.148,33.496,591.357,170.215,2.783,6.348,1645.868,1080.465,40.738
7.467,45.557,27.197,27.246,27.588,42.773,27.148,27.197,27.148,27.197,33.496,590.625,170.801,2.783,6.299,1643.829,1075.845,40.692
7.483,45.557,27.148,27.393,27.686,42.725,27.148,27.100,27.100,27.148,33.447,590.918,170.068,2.832,6.299,1673.498,1071.231,40.651
7.500,45.654,27.148,27.246,27.539,42.627,27.295,27.002,27.148,27.148,33.301,590.186,170.801,3.027,6.152,1786.695,1050.825,40.534
7.517,45.557,27.148,27.246,27.686,42.676,27.051,27.246,27.051,27.100,33.447,590.625,170.068,2.881,6.348,1701.508,1079.535,40.613
7.533,45.557,27.197,27.344,27.539,42.725,27.197,27.100,27.148,27.148,33.447,590.625,169.922,2.832,6.299,1672.668,1070.309,40.652
7.550,45.557,27.148,27.295,27.637,42.676,27.197,27.051,26.904,27.051,33.350,592.090,169.922,2.881,6.299,1705.728,1070.309,40.596
7.567,45.557,27.148,27.344,27.783,42.773,27.148,27.246,27.100,27.197,33.398,591.211,170.068,2.783,6.201,1645.460,1054.623,40.679
7.583,45.557,27.148,27.441,27.832,42.627,27.197,27.100,27.100,27.051,33.398,590.625,171.094,2.930,6.348,1730.347,1086.044,40.554
7.600,45.557,27.148,27.295,27.637,42.725,27.148,27.100,27.148,27.197,33.447,592.236,171.094,2.832,6.250,1677.232,1069.336,40.645
7.617,45.557,27.148,27.246,27.734,42.676,27.197,27.197,27.100,27.100,33.350,594.873,170.947,2.881,6.250,1713.746,1068.420,40.594
7.633,45.557,27.148,27.295,27.686,42.627,27.197,27.100,27.051,27.100,33.350,592.383,170.947,2.930,6.250,1735.497,1068.420,40.549
7.650,45.508,27.148,27.393,27.588,42.627,27.246,27.197,27.002,27.148,33.350,591.504,170.947,2.881,6.201,1704.040,1060.073,40.547
7.667,45.459,27.100,27.295,27.637,42.725,27.148,27.197,27.100,27.100,33.447,591.064,171.240,2.734,6.348,1616.192,1086.974,40.641
7.683,45.508,27.295,27.393,27.588,42.725,27.197,27.051,27.002,27.197,33.398,591.943,171.387,2.783,6.201,1647.499,1062.799,40.631
7.700,45.508,27.246,27.295,27.637,42.529,27.197,27.100,27.148,27.148,33.350,592.529,170.947,2.979,6.201,1764.858,1060.073,40.474
7.717,45.508,27.100,27.344,27.588,42.432,27.197,27.148,27.100,27.246,33.301,592.822,170.801,3.076,6.055,1823.623,1034.145,40.389
7.733,45.508,27.246,27.393,27.734,42.480,27.197,27.148,27.197,27.148,33.350,593.408,170.654,3.027,6.201,1796.451,1058.257,40.441
7.750,45.459,27.148,27.246,27.734,42.432,27.148,27.148,27.148,27.197,33.398,591.504,170.508,3.027,6.201,1790.686,1057.348,40.410
7.767,45.459,27.148,27.295,27.490,42.480,27.197,27.051,27.051,27.295,33.350,590.625,170.508,2.979,6.055,1759.186,1032.372,40.435
7.783,45.459,27.100,27.393,27.637,42.480,27.051,27.051,27.246,27.148,33.252,591.064,170.361,2.979,6.104,1760.495,1039.803,40.416
7.800,45.459,27.197,27.295,27.783,42.432,27.197,27.344,27.002,27.197,33.350,590.625,170.215,3.027,6.152,1788.025,1047.220,40.400
7.817,45.557,27.197,27.295,27.539,42.383,27.246,27.148,27.051,27.441,33.301,592.236,170.654,3.174,5.859,1879.656,999.928,40.351
7.833,45.459,27.393,27.344,27.441,42.480,27.148,27.148,27.051,27.197,33.301,593.701,170.361,2.979,6.104,1768.348,1039.803,40.434
7.850,45.410,27.197,27.344,27.588,42.432,27.246,27.100,27.100,27.197,33.301,593.701,170.068,2.979,6.104,1768.348,1038.015,40.398
7.867,45.361,27.148,27.344,27.637,42.334,27.197,27.148,27.148,27.197,33.154,593.994,170.654,3.027,5.957,1798.224,1016.593,40.285
7.883,45.361,27.051,27.344,27.637,42.480,27.148,27.051,27.148,27.197,33.252,593.262,169.629,2.881,6.055,1709.104,1027.050,40.429
7.900,45.410,27.148,27.393,27.637,42.236,27.246,27.100,27.148,27.197,33.252,595.166,171.533,3.174,6.055,1888.955,1038.580,40.226
7.917,45.361,27.148,27.197,27.637,42.432,27.246,27.100,27.148,27.344,33.350,593.701,171.094,2.930,6.006,1739.359,1027.565,40.400
7.933,45.410,27.246,27.344,27.734,42.285,27.148,27.148,27.051,27.148,33.154,591.211,170.801,3.125,6.006,1847.534,1025.805,40.239
7.950,45.361,27.197,27.393,27.637,42.334,27.148,27.100,27.197,27.148,33.301,590.479,170.508,3.027,6.152,1787.581,1049.023,40.310
7.967,45.410,27.100,27.295,27.588,42.383,27.197,27.246,27.148,27.100,33.252,591.357,170.068,3.027,6.152,1790.242,1046.319,40.343
7.983,45.361,27.148,27.295,27.637,42.334,27.148,27.148,27.197,27.197,33.252,590.625,171.094,3.027,6.055,1788.025,1035.919,40.294
8.000,45.361,27.148,27.393,27.637,42.334,27.197,27.002,27.051,27.197,33.301,592.383,170.508,3.027,6.104,1793.346,1040.697,40.315
8.017,45.361,27.051,27.295,27.686,42.188,27.148,27.246,27.051,27.197,33.154,591.504,170.947,3.174,5.957,1877.332,1018.338,40.162
8.033,45.215,27.197,27.246,27.686,42.285,27.148,27.197,27.100,27.295,33.252,590.625,170.947,2.930,5.957,1730.347,1018.338,40.258
8.050,45.313,27.100,27.295,27.734,42.285,27.197,27.100,27.148,27.197,33.350,591.943,170.508,3.027,6.152,1792.016,1049.023,40.287
8.067,45.313,27.344,27.246,27.588,42.188,27.148,27.148,27.197,27.197,33.252,589.014,171.094,3.125,6.055,1840.668,1035.919,40.176
8.083,45.215,27.100,27.490,27.637,42.236,27.148,27.148,27.100,27.197,33.301,589.307,172.266,2.979,6.104,1755.259,1051.426,40.215
8.100,45.264,27.197,27.344,27.588,42.188,27.148,27.100,27.148,27.246,33.203,591.211,171.533,3.076,5.957,1818.666,1021.829,40.167
8.117,45.264,27.197,27.197,27.686,42.188,27.148,27.197,27.100,27.148,33.252,590.771,170.947,3.076,6.104,1817.315,1043.379,40.182
8.133,45.166,27.246,27.295,27.637,42.188,27.148,27.148,27.148,27.002,33.301,590.625,170.947,2.979,6.299,1759.186,1076.767,40.193
8.150,45.264,27.197,27.246,27.588,42.285,27.246,27.100,27.148,27.197,33.154,591.797,170.947,2.979,5.957,1762.676,1018.338,40.239
8.167,45.117,27.197,27.393,27.637,42.236,27.197,27.051,27.148,27.197,33.154,591.650,170.068,2.881,5.957,1704.462,1013.103,40.209
8.183,45.264,27.246,27.295,27.783,42.188,27.148,27.100,27.051,27.197,33.252,591.650,170.068,3.076,6.055,1820.018,1029.711,40.192
8.200,45.166,27.246,27.246,27.783,42.139,27.295,27.197,27.100,27.246,33.252,590.918,171.094,3.027,6.006,1788.912,1027.565,40.143
8.217,45.215,27.246,27.246,27.686,42.139,27.295,27.246,27.100,27.197,33.154,592.383,169.775,3.076,5.957,1822.271,1011.357,40.137
8.233,45.215,27.197,27.344,27.734,42.285,27.197,27.148,27.100,27.148,33.203,591.504,170.508,2.930,6.055,1732.922,1032.372,40.253
8.250,45.313,27.197,27.441,27.539,42.188,27.344,27.197,27.246,27.148,33.154,592.529,169.922,3.125,6.006,1851.654,1020.527,40.174
8.267,45.117,27.148,27.197,27.734,42.090,27.100,27.100,27.100,27.197,33.252,593.408,169.629,3.027,6.055,1796.451,1027.050,40.125
8.283,45.020,27.197,27.295,27.637,42.041,27.246,27.148,27.148,27.148,33.154,593.408,169.922,2.979,6.006,1767.476,1020.527,40.063
8.300,45.166,27.148,27.344,27.490,42.139,27.246,27.197,27.100,27.197,33.154,593.408,170.947,3.027,5.957,1796.451,1018.338,40.129
8.317,45.264,27.051,27.344,27.686,42.090,27.344,27.148,27.100,27.295,33.154,591.064,170.801,3.174,5.859,1875.937,1000.786,40.087
8.333,45.166,27.148,27.295,27.783,42.139,27.148,27.197,27.148,27.246,33.057,592.822,171.094,3.027,5.811,1794.677,994.148,40.105
8.350,45.068,27.148,27.344,27.588,42.041,27.197,27.100,27.197,27.148,33.154,592.676,170.508,3.027,6.006,1794.233,1024.046,40.056
8.367,45.166,27.246,27.393,27.441,42.090,27.197,27.148,27.100,27.197,33.154,590.918,170.361,3.076,5.957,1817.765,1014.848,40.090
8.383,45.117,27.148,27.344,27.734,42.090,27.197,27.100,27.148,27.197,33.057,590.625,170.215,3.027,5.859,1788.025,997.353,40.069
8.400,45.068,27.002,27.441,27.637,42.188,27.246,27.197,27.100,27.246,33.105,590.625,169.922,2.881,5.859,1701.508,995.636,40.158
8.417,45.020,27.197,27.295,27.734,42.041,27.197,27.148,27.100,27.100,33.154,591.797,170.068,2.979,6.055,1762.676,1029.711,40.057
8.433,45.068,27.197,27.295,27.734,41.992,27.246,27.197,27.295,27.197,33.057,591.211,170.508,3.076,5.859,1818.666,999.069,39.992
8.450,45.117,27.197,27.295,27.588,42.041,27.197,27.148,27.148,27.246,33.154,591.943,169.775,3.076,5.908,1820.920,1003.067,40.060
8.467,45.020,27.197,27.246,27.637,42.041,27.051,27.051,27.051,27.100,33.154,591.357,170.068,2.979,6.055,1761.367,1029.711,40.056
8.483,44.971,27.295,27.295,27.588,41.992,27.148,27.100,27.197,27.246,33.105,592.969,170.361,2.979,5.859,1766.167,998.211,40.009
8.500,44.971,27.246,27.295,27.686,42.090,27.197,27.051,27.100,27.197,33.154,593.115,170.068,2.881,5.957,1708.682,1013.103,40.099
8.517,45.020,27.197,27.393,27.783,41.943,27.197,27.197,27.100,27.295,33.057,590.625,169.336,3.076,5.762,1816.864,975.666,39.963
8.533,45.068,27.246,27.295,27.686,41.943,27.344,27.100,27.295,27.344,33.057,592.236,170.068,3.125,5.713,1850.739,971.582,39.961
8.550,44.971,27.246,27.344,27.637,41.943,27.246,27.197,27.197,27.197,33.057,591.064,170.947,3.027,5.859,1789.355,1001.644,39.950
8.567,45.020,27.197,27.295,27.637,41.895,27.051,27.197,27.100,27.197,33.154,592.822,169.775,3.125,5.957,1852.570,1011.357,39.949
8.583,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.600,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.617,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.633,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.650,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.667,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.683,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.700,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.717,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.733,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.750,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.767,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.783,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.800,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.817,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.833,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.850,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.867,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.883,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.900,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.917,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.933,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.950,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.967,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
8.983,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.000,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.017,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.033,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.050,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.067,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.083,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.100,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.117,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.133,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.150,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.167,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.183,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.200,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.217,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.233,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
9.250,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
